height,weight,age,isManOfTheMatch,isActive,playedPositions,playedPositionsShort,teamRegionName,regionCode,tournamentShortName,apps,subOn,assistCross,assistCorner,assistThroughball,assistFreekick,assistThrowin,assistOther,name,firstName,lastName,playerId,positionText,teamId,teamName,seasonId,seasonName,isOpta,tournamentId,tournamentRegionId,tournamentRegionCode,tournamentRegionName,tournamentName,rating,minsPlayed,assist,ranking
169,71,32,false,true,-MC-,M(C),England,gb-eng,EPL,7,0,0,0,0,0,0,0,Dale Stephens,Dale,Stephens,24238,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.282857142857144,259,0,421
0,0,21,false,true,-FW-,FW,England,ie,EPL,17,0,0,0,0,0,0,1,Aaron Connolly,Aaron,Connolly,344325,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.280588235294117,793,1,422
183,85,28,false,true,-DC-DL-DMC-ML-,"D(CL),DMC,M(L)",England,ba,EPL,1,0,0,0,0,0,0,0,Sead Kolasinac,Sead,Kolasinac,110260,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.28,90,0,423
185,84,31,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,31,0,0,0,0,0,0,2,Jay Rodriguez,Jay,Rodriguez,33891,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.269354838709679,1256,2,424
180,76,27,false,true,-AMC-AML-AMR-,AM(CLR),England,ir,EPL,21,0,1,0,0,0,0,0,Alireza Jahanbakhsh,Alireza,Jahanbakhsh,133390,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.263333333333334,525,1,425
186,75,23,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,9,0,0,0,0,0,0,0,Axel Tuanzebe,Axel,Tuanzebe,299271,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2588888888888885,402,0,426
0,0,19,false,true,,Midfielder,England,pt,EPL,2,0,0,0,0,0,0,0,Sidnei Tavares,Sidnei Wilson Vieira David,Tavares,410174,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.255,85,0,427
188,74,24,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-sct,EPL,25,0,0,0,0,0,0,1,Oliver Burke,Oliver,Burke,244303,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2524,1273,1,428
196,95,28,false,true,-GK-,GK,England,gb-eng,EPL,1,0,0,0,0,0,0,0,Jack Butland,Jack,Butland,107395,Goalkeeper,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.25,90,0,429
179,71,21,false,true,-MC-,M(C),England,gb-eng,EPL,7,0,0,0,0,0,0,0,Joseph Willock,Joseph,Willock,342563,Midfielder,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.25,235,0,430
173,64,36,false,true,-MC-ML-MR-,M(CLR),England,es,EPL,16,0,0,0,0,0,0,2,Pablo Hernández,Pablo,Hernández Domínguez,29571,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.246875000000001,419,2,431
0,0,21,false,true,,Midfielder,England,,EPL,18,0,0,0,0,0,0,1,Nathan Tella,Nathan,Tella,395472,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.246666666666666,742,1,432
172,64,21,false,true,-AMC-,AM(C),England,pt,EPL,19,0,0,0,0,0,0,1,Vitinha,Vitor,Machado Ferreira,384887,Midfielder,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.233684210526316,513,1,433
185,79,29,false,true,-MC-,M(C),England,nl,EPL,7,0,0,0,0,0,0,0,Davy Pröpper,Davy,Pröpper,77429,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.231428571428571,211,0,434
0,0,20,false,true,,Forward,England,gb-wls,EPL,1,0,0,0,0,0,0,0,Niall Huggins,Niall,Huggins,383320,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.23,37,0,435
191,88,25,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,1,0,0,0,0,0,0,0,Ruben Loftus-Cheek,Ruben,Loftus-Cheek,255777,Midfielder,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.23,61,0,436
181,74,27,false,true,-DMC-,DMC,England,gb-eng,EPL,28,0,1,1,0,0,0,1,John Lundstram,John,Lundstram,126149,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.227142857142857,2032,2,437
0,0,21,false,true,,Forward,England,,EPL,14,0,0,0,0,0,0,0,Ian Poveda-Ocampo,Ian,Poveda-Ocampo,369229,Forward,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2250000000000005,345,0,438
0,0,20,false,true,,Defender,England,,EPL,2,0,0,0,0,0,0,0,Niels Nkounkou,Niels,Nkounkou,386262,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.225,81,0,439
0,0,17,false,true,,Midfielder,England,gb-eng,EPL,2,0,0,0,0,0,0,0,Carney Chukwuemeka,Carney,Chukwuemeka,410639,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.220000000000001,18,0,440
185,78,31,false,true,-DC-DL-,D(CL),England,fr,EPL,2,0,0,0,0,0,0,0,Maxime Le Marchand,Maxime,Le Marchand,236523,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.220000000000001,122,0,441
179,68,22,false,true,-DMC-,DMC,England,,EPL,22,0,0,0,0,0,0,0,Ibrahima Diallo,Ibrahima,Diallo,357101,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.216818181818183,1012,0,442
188,81,21,false,true,-DMC-,DMC,England,gb-eng,EPL,2,0,0,0,0,0,0,0,Rekeem Harper,Rekeem,Harper,331928,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.215,30,0,443
185,80,37,false,true,-DC-DR-,D(CR),England,rs,EPL,13,0,0,0,0,0,0,0,Branislav Ivanovic,Branislav,Ivanovic,15338,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.21076923076923,767,0,444
171,63,20,false,true,-DL-ML-,"D(L),M(L)",England,gb-eng,EPL,4,0,0,0,0,0,0,0,Brandon Williams,Brandon,Williams,384143,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.21,187,0,445
178,73,34,false,true,-DC-DL-DMC-DR-MR-,"D(CLR),DMC,M(R)",England,gb-eng,EPL,4,0,0,0,0,0,0,0,Lee Peltier,Lee,Peltier,22654,Defender,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.21,229,0,446
0,0,21,false,true,,Midfielder,England,gb-eng,EPL,3,0,0,0,0,0,0,0,William Smallbone,William,Smallbone,390036,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.21,173,0,447
174,78,31,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-eng,EPL,18,0,0,0,0,0,0,1,Dwight Gayle,Dwight,Gayle,118326,Forward,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.207222222222222,506,1,448
189,81,31,false,true,-AMR-,AM(R),England,ua,EPL,15,0,0,0,0,0,0,1,Andriy Yarmolenko,Andriy,Yarmolenko,41672,Forward,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.205333333333333,363,1,449
180,73,26,false,true,-MC-ML-MR-,M(CLR),England,fr,EPL,9,0,0,0,0,0,0,0,Morgan Sanson,Morgan,Sanson,115508,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.204444444444444,291,0,450
175,71,21,false,true,-ML-MR-,M(LR),England,gb-eng,EPL,2,0,0,0,0,0,0,0,Reiss Nelson,Reiss,Nelson,342564,Forward,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.2,70,0,451
175,70,35,false,true,-FW-,FW,England,gb-eng,EPL,16,0,0,0,0,0,0,0,Billy Sharp,Billy,Sharp,13399,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.199375,730,0,452
0,0,20,false,true,-MC-,M(C),England,gb-eng,EPL,22,0,0,0,0,0,0,0,Jacob Ramsey,Jacob,Ramsey,369813,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.197272727272726,619,0,453
0,0,17,false,true,,Forward,England,,EPL,1,0,0,0,0,0,0,0,Antwoine Hackford,Antwoine,Hackford,408769,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.19,10,0,454
185,75,26,false,true,-AML-AMR-FW-,"AM(LR),FW",England,be,EPL,9,0,0,0,0,0,0,0,Divock Origi,Divock,Origi,124688,Forward,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.19,182,0,455
178,64,23,false,true,-DMC-,DMC,England,gb-eng,EPL,10,0,0,0,0,0,0,0,Hamza Choudhury,Hamza,Choudhury,312670,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.188,314,0,456
180,78,33,false,true,-AML-AMR-,AM(LR),England,pl,EPL,3,0,0,0,0,0,0,1,Kamil Grosicki,Kamil,Grosicki,30524,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.186666666666667,149,1,457
180,70,27,false,true,-MC-ML-MR-,M(CLR),England,gb-eng,EPL,13,0,0,0,0,0,0,1,Alex Oxlade Chamberlain,Alex,Oxlade-Chamberlain,84146,Midfielder,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.183846153846155,246,1,458
168,65,21,false,true,-DMC-DR-,"D(R),DMC",England,gb-eng,EPL,13,0,0,0,0,0,0,0,Jamie Shackleton,Jamie,Shackleton,361787,Midfielder,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.176153846153846,456,0,459
180,70,34,false,true,-MC-,M(C),England,gb-eng,EPL,21,0,0,0,0,0,0,0,Mark Noble,Mark,Noble,8247,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.173809523809524,707,0,460
184,82,29,false,true,-DC-DR-,D(CR),England,de,EPL,3,0,0,0,0,0,0,0,Shkodran Mustafi,Shkodran,Mustafi,80921,Defender,13,Arsenal,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.173333333333333,45,0,461
180,75,21,false,true,-FW-,FW,England,gb-eng,EPL,27,0,0,0,0,0,0,0,Rhian Brewster,Rhian,Brewster,336285,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.171481481481481,1125,0,462
189,84,26,false,true,-GK-,GK,England,es,EPL,7,0,0,0,0,0,0,0,Kepa Arrizabalaga,Kepa,Arrizabalaga,113880,Goalkeeper,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.171428571428572,585,0,463
180,74,25,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,gb-eng,EPL,1,0,0,0,0,0,0,0,Demarai Gray,Demarai,Gray,136945,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.17,18,0,464
0,0,18,false,true,,Midfielder,England,,EPL,1,0,0,0,0,0,0,0,Hannibal Mejbri,Hannibal,Mejbri,416207,Midfielder,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.17,8,0,465
178,73,23,false,true,-AML-,AM(L),England,gb-wls,EPL,1,0,0,0,0,0,0,0,Nathan Broadhead,Nathan,Broadhead,349671,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.17,2,0,466
181,91,31,false,true,-DC-DMC-,"D(C),DMC",England,gb-eng,EPL,18,0,0,0,0,0,0,0,Jake Livermore,Jake,Livermore,36849,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.167222222222223,1249,0,467
188,84,31,false,true,-FW-,FW,England,gb-eng,EPL,5,0,0,0,0,0,0,0,Charlie Austin,Charlie,Austin,82102,Forward,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.164,134,0,468
180,70,23,false,true,-AML-FW-,"AM(L),FW",England,gb-eng,EPL,21,0,0,0,0,0,0,0,Karlan Grant,Karlan,Grant,244568,Forward,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.154285714285713,1133,0,469
182,76,20,false,true,-DC-,D(C),England,es,EPL,6,0,0,0,0,0,0,0,Eric García,Eric,García,368091,Defender,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.153333333333333,382,0,470
180,85,22,false,true,-DR-MR-,"D(R),M(R)",England,fr,EPL,3,0,0,0,0,0,0,0,Yan Valery,Yan,Valery,323791,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.146666666666666,101,0,471
188,83,33,false,true,-FW-,FW,England,dz,EPL,1,0,0,0,0,0,0,0,Islam Slimani,Islam,Slimani,108055,Forward,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.14,19,0,472
172,64,23,false,true,-AML-,AM(L),England,gb-eng,EPL,5,0,0,0,0,0,0,0,Kyle Edwards,Kyle,Edwards,297020,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.14,114,0,473
178,72,33,false,true,-DC-DL-DR-,D(CLR),England,be,EPL,3,0,0,0,0,0,0,0,Denis Odoi,Denis,Odoi,68335,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.133333333333333,270,0,474
183,83,32,false,true,-AML-AMR-FW-,"AM(LR),FW",England,gb-wls,EPL,19,0,0,0,0,0,0,0,Hal Robson-Kanu,Hal,Robson-Kanu,35371,Forward,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.13,549,0,475
171,73,28,false,true,-AML-,AM(L),England,co,EPL,1,0,0,0,0,0,0,0,José Izquierdo,José,Izquierdo,243548,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.13,8,0,476
181,72,22,false,true,,Forward,England,ch,EPL,9,0,0,0,0,0,0,0,Andi Zeqiri,Andi,Zeqiri,280621,Forward,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.127777777777778,165,0,477
170,65,29,false,true,-AMC-AML-AMR-,AM(CLR),England,cd,EPL,5,0,0,0,0,0,0,0,Neeskens Kebano,Neeskens,Kebano,94933,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.12,117,0,478
184,82,29,false,true,-GK-,GK,England,au,EPL,11,0,0,0,0,0,0,0,Mat Ryan,Mat,Ryan,81523,Goalkeeper,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.119999999999999,990,0,479
175,67,29,false,true,-MC-ML-,M(CL),England,kn,EPL,19,0,0,0,0,0,0,0,Romaine Sawyers,Romaine,Sawyers,75200,Midfielder,175,West Bromwich Albion,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.118947368421052,1490,0,480
178,81,34,false,true,-AMR-FW-,"AM(R),FW",England,ie,EPL,11,0,0,0,0,0,0,0,Shane Long,Shane,Long,13798,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.112727272727272,201,0,481
180,74,29,false,true,-AMC-AML-AMR-FW-,"AM(CLR),FW",England,no,EPL,11,0,0,0,0,0,0,0,Joshua King,Joshua,King,81026,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.11090909090909,138,0,482
185,70,24,false,true,-MC-ML-,M(CL),England,gb-eng,EPL,11,0,0,0,0,0,0,0,Josh Onomah,Josh,Onomah,136455,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.080909090909091,372,0,483
194,81,24,false,true,-GK-,GK,England,sk,EPL,2,0,0,0,0,0,0,0,Marek Rodák,Marek,Rodák,256125,Goalkeeper,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.08,180,0,484
191,77,31,false,true,-DC-DL-DR-,D(CLR),England,gb-eng,EPL,1,0,0,0,0,0,0,0,Martin Kelly,Martin,Kelly,44687,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.08,1,0,485
186,101,37,false,true,-DC-,D(C),England,jm,EPL,3,0,0,0,0,0,0,0,Wes Morgan,Wes,Morgan,8157,Defender,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.07,16,0,486
191,86,26,false,true,-GK-,GK,England,us,EPL,1,0,0,0,0,0,0,0,Zack Steffen,Zack,Steffen,145473,Goalkeeper,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.07,90,0,487
193,82,28,false,true,-DC-DMC-,"D(C),DMC",England,jm,EPL,4,0,0,0,0,0,0,0,Michael Hector,Michael,Hector,91840,Defender,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.0675,264,0,488
175,70,28,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,br,EPL,2,0,0,0,0,0,0,0,Felipe Anderson,Felipe Anderson,Pereira Gomes,93026,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.0649999999999995,2,0,489
187,83,31,false,true,-DC-,D(C),England,fr,EPL,4,0,0,0,0,0,0,0,Mamadou Sakho,Mamadou,Sakho,29575,Defender,162,Crystal Palace,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.055,275,0,490
175,0,19,false,true,,Midfielder,England,au,EPL,3,0,0,0,0,0,0,0,Caleb Watts,Caleb,Watts,409245,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.053333333333334,36,0,491
176,67,24,false,true,-DR-MR-,"D(R),M(R)",England,gb-eng,EPL,4,0,0,0,0,0,0,0,Jonjoe Kenny,Jonjoe,Kenny,255961,Defender,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.04,79,0,492
180,87,38,false,true,-DC-DR-,D(CR),England,gb-eng,EPL,10,0,0,0,0,0,0,0,Phil Jagielka,Phil,Jagielka,6105,Defender,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.037,527,0,493
0,0,22,false,true,,Forward,England,,EPL,13,0,0,0,0,0,0,0,Daniel N'Lundulu,Daniel,N'Lundulu,382519,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.0323076923076915,102,0,494
166,0,21,false,true,,Defender,England,gb-eng,EPL,2,0,0,0,0,0,0,0,Leif Davis,Leif,Davis,366211,Defender,19,Leeds,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.02,31,0,495
178,65,23,false,true,,Defender,England,dk,EPL,1,0,0,0,0,0,0,0,Oskar Buur,Oskar,Buur,345769,Defender,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.02,22,0,496
180,0,21,false,true,,Midfielder,England,fr,EPL,1,0,0,0,0,0,0,0,Iliman Ndiaye,Iliman,Ndiaye,366116,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.01,11,0,497
175,72,21,false,true,,Midfielder,England,,EPL,1,0,0,0,0,0,0,0,Thakgalo Leshabela,Thakgalo,Leshabela,367151,Midfielder,14,Leicester,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.01,9,0,498
0,0,17,false,true,,Forward,England,gb-eng,EPL,2,0,0,0,0,0,0,0,Shola Shoretire,Shola,Shoretire,410512,Forward,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.005,9,0,499
182,82,33,false,true,-MC-ML-MR-,M(CLR),England,gb-sct,EPL,3,0,0,0,0,0,0,0,Robert Snodgrass,Robert,Snodgrass,9767,Midfielder,29,West Ham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6.003333333333333,4,0,500
180,76,17,false,true,,Forward,England,gb-eng,EPL,1,0,0,0,0,0,0,0,Dane Scarlett,Dane,Scarlett,407154,Forward,30,Tottenham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,501
0,0,18,false,true,,Midfielder,England,gb-sct,EPL,1,0,0,0,0,0,0,0,Elliot Anderson,Elliot,Anderson,402596,Midfielder,23,Newcastle United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,3,0,502
0,0,19,false,true,,Midfielder,England,,EPL,1,0,0,0,0,0,0,0,Femi Seriki,Femi,Seriki,416027,Midfielder,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,503
0,0,19,false,true,,Midfielder,England,,EPL,1,0,0,0,0,0,0,0,Jaden Philogene-Bidace,Jaden,Philogene-Bidace,411335,Midfielder,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,504
0,0,21,false,true,-MC-,M(C),England,ie,EPL,1,0,0,0,0,0,0,0,Jayson Molumby,Jayson,Molumby,344324,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,505
186,83,25,false,true,-DC-DMC-DR-,"D(CR),DMC",England,ci,EPL,1,0,0,0,0,0,0,0,Jean-Philippe Gbamin,Jean-Philippe,Gbamin,129758,Midfielder,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,11,0,506
0,0,18,false,true,,Defender,England,gb-eng,EPL,1,0,0,0,0,0,0,0,William Fish,William,Fish,413631,Defender,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,6,1,0,507
183,67,21,false,true,-FW-,FW,England,it,EPL,2,0,0,0,0,0,0,0,Moise Kean,Moise,Kean,328990,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.995,13,0,508
0,0,18,false,true,,Midfielder,England,gb-eng,EPL,2,0,0,0,0,0,0,0,Lewis Richardson,Lewis,Richardson,382437,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.98,3,0,509
0,0,19,false,true,,Midfielder,England,de,EPL,1,0,0,0,0,0,0,0,Reda Khadra,Reda,Khadra,409093,Midfielder,211,Brighton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.98,4,0,510
169,71,20,false,true,-FW-,FW,England,ie,EPL,4,0,0,0,0,0,0,0,Michael Obafemi,Michael,Obafemi,351355,Forward,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.9775,57,0,511
191,93,24,false,true,-FW-,FW,England,br,EPL,3,0,0,0,0,0,0,0,Wesley,Wesley,Moraes Ferreira da Silva,328362,Forward,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.963333333333334,15,0,512
183,75,23,false,true,-FW-,FW,England,it,EPL,2,0,0,0,0,0,0,0,Patrick Cutrone,Patrick,Cutrone,329681,Forward,161,Wolverhampton Wanderers,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.960000000000001,23,0,513
178,77,25,false,true,-DL-,D(L),England,gr,EPL,2,0,0,0,0,0,0,0,Konstantinos Tsimikas,Konstantinos,Tsimikas,301455,Defender,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.96,6,0,514
177,81,26,false,true,-AMR-FW-,"AM(R),FW",England,fr,EPL,11,0,0,0,0,0,0,0,Aboubakar Kamara,Aboubakar,Kamara,243076,Forward,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.953636363636363,310,0,515
0,0,21,false,true,-MC-,M(C),England,,EPL,6,0,0,0,0,0,0,0,Josh Benson,Josh,Benson,369466,Midfielder,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.94,261,0,516
0,0,18,false,true,,Forward,England,gb-eng,EPL,1,0,0,0,0,0,0,0,Liam Delap,Liam,Delap,401254,Forward,167,Manchester City,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.94,39,0,517
0,0,22,false,true,,Forward,England,se,EPL,4,0,0,0,0,0,0,0,Joel Mumbongo,Joel,Mumbongo,341419,Forward,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.9399999999999995,37,0,518
184,80,25,false,true,-FW-,FW,England,fr,EPL,11,0,0,0,0,0,0,0,Lys Mousset,Lys,Mousset,296332,Forward,163,Sheffield United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.9363636363636365,290,0,519
183,78,30,false,true,-FW-,FW,England,tr,EPL,5,0,0,0,0,0,0,0,Cenk Tosun,Cenk,Tosun,77438,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.928,44,0,520
190,80,34,false,true,-GK-,GK,England,es,EPL,3,0,0,0,0,0,0,0,Adrián,Adrián,San Miguel del Castillo,73399,Goalkeeper,26,Liverpool,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.896666666666666,270,0,521
166,55,20,false,true,,Midfielder,England,au,EPL,1,0,0,0,0,0,0,0,Tyrese Francois,Tyrese,Francois,382367,Midfielder,170,Fulham,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.89,14,0,522
176,68,32,false,true,-FW-MC-ML-MR-,"M(CLR),FW",England,gb-eng,EPL,1,0,0,0,0,0,0,0,Theo Walcott,Theo,Walcott,13796,Forward,31,Everton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.87,12,0,523
176,64,32,false,true,-DL-ML-,"D(L),M(L)",England,gb-wls,EPL,1,0,0,0,0,0,0,0,Neil Taylor,Neil,Taylor,31558,Defender,24,Aston Villa,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.85,16,0,524
0,0,21,false,true,-DL-,D(L),England,gb-eng,EPL,1,0,0,0,0,0,0,0,Jake Vokins,Jake,Vokins,386857,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.83,66,0,525
195,74,27,false,true,-GK-,GK,England,gb-eng,EPL,2,0,0,0,0,0,0,0,Will Norris,Will,Norris,139866,Goalkeeper,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.775,180,0,526
193,73,24,false,true,-GK-,GK,England,gb-nir,EPL,4,0,0,0,0,0,0,0,Bailey Peacock-Farrell,Bailey,Peacock-Farrell,300567,Goalkeeper,184,Burnley,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.7700000000000005,360,0,527
0,0,19,false,true,,Defender,England,fr,EPL,1,0,0,0,0,0,0,0,Allan Tchaptchet,Allan,Tchaptchet,409246,Defender,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.74,12,0,528
181,73,32,false,true,-AMC-FW-,"AM(C),FW",England,ng,EPL,1,0,0,0,0,0,0,0,Odion Ighalo,Odion,Ighalo,31376,Forward,32,Manchester United,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.74,9,0,529
179,75,19,false,true,,Midfielder,England,ch,EPL,2,0,0,0,0,0,0,0,Alexandre Jankewitz,Alexandre,Jankewitz,395769,Midfielder,18,Southampton,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.675,3,0,530
186,81,39,false,true,-GK-,GK,England,ar,EPL,1,0,0,0,0,0,0,0,Willy Caballero,Willy,Caballero,34749,Goalkeeper,15,Chelsea,8228,2020/2021,true,2,252,gb-eng,England,Premier League,5.41,90,0,531
